performance_tier,network_bandwidth,client_name,i_reliability,i_performance_factor,cpu,ram,expected_execution_time,data_ratio,discrepancy_level
2,22.58,cream-sidebar,0.03502,1.16,8,32,80,1.286081801011215e-05,0.23813281823993931
2,27.87,jolly-cape,0.17033,1.14,8,32,80,0.0002747336812849,0.4995686342506096
0,28.91,honest-font,0.23104,1.11,16,64,40,0.0003960244994148,0.37653844502139167
1,10.73,nice-draft,0.07237,1.1,4,16,160,0.0003960244994148,0.3666682292682512
0,18.58,afraid-carton,0.18523,0.79,16,64,40,0.0004024549084198,0.34085611965382273
0,5.01,bronze-graph,0.34357,0.85,16,64,40,0.0002108730677175,0.3263557382579104
0,46.57,rust-mass,0.09972,1.09,16,64,40,0.0001660819429236,0.4134107695528631
2,21.89,salty-heap,0.00425,1.14,8,32,80,0.0001086517383612,0.2924116149366354
0,24.0,delicious-capital,0.00239,0.98,16,64,40,0.0003321638858473,0.31902210644595447
2,22.53,chill-watt,0.05304,0.74,8,32,80,0.0002108730677175,0.45044143350957744
1,18.96,basic-analogy,0.10521,1.01,4,16,160,0.0002428033745012,0.4065683008008901
2,16.47,district-cookie,0.09794,0.7,8,32,80,0.0001534428631551,0.3976554937959696
2,0.18,right-wash,0.05923,0.95,8,32,80,0.0003130943970737,0.2951887782396523
2,12.42,product-shallows,0.0047,1.14,8,32,80,1.286081801011215e-05,0.306583953695566
0,11.21,juicy-twill,0.03468,1.09,16,64,40,0.0003130943970737,0.36321418241834186
2,9.87,bright-landlubber,0.09339,0.76,8,32,80,0.0001915818407023,0.31133128033882973
0,42.76,basic-noodle,0.10876,0.87,16,64,40,7.67214315775656e-05,0.28879977202028606
1,11.4,tiny-coconut,0.07579,0.62,4,16,160,1.286081801011215e-05,0.3577938439430119
2,9.81,linear-template,0.04559,1.14,8,32,80,5.765194280395102e-05,0.386221431911653
1,23.7,chill-product,0.02093,0.9,4,16,160,0.0002747336812849,0.3727381248285082
0,5.12,district-stem,0.19104,1.27,16,64,40,0.000140582045145,0.3153286152803939
2,11.57,balanced-chocolate,0.21247,0.77,8,32,80,0.0002554424542698,0.382171553851027
1,19.91,pink-coda,0.07932,1.22,4,16,160,1.286081801011215e-05,0.4251051122640116
2,11.09,rowdy-nugget,0.01464,0.82,8,32,80,0.00014701245415,0.3491216571141515
1,24.61,buoyant-instance,0.05593,0.9,4,16,160,7.029102257250952e-05,0.29098470125995923
1,17.67,amiable-expense,0.04039,0.97,4,16,160,0.0001980122497074,0.2801318673533393
1,37.34,shiny-chickadee,0.06954,1.02,4,16,160,1.286081801011215e-05,0.3584622922350679
1,0.0,chamfered-canal,0.08457,1.11,4,16,160,0.0001150821473663,0.42186632445160444
1,21.45,neat-turbine,0.10408,0.89,4,16,160,1.9291227015168225e-05,0.39641027225590453
1,14.03,bone-pentatonic,0.04887,1.03,4,16,160,0.0002747336812849,0.471771713958976
0,23.38,sugary-buy-in,0.09122,0.77,16,64,40,1.286081801011215e-05,0.3721322394848005
0,28.68,shortest-wagon,0.07823,0.92,16,64,40,0.000140582045145,0.47640853749709666
1,30.24,finite-runway,0.00763,1.07,4,16,160,0.0002618728632748,0.37047783220519764
2,33.98,primary-meander,0.00674,1.11,8,32,80,0.0004024549084198,0.220808215350515
2,6.61,bordeaux-accrual,0.01379,0.6,8,32,80,0.0001534428631551,0.31844739831831853
0,15.14,felt-degree,0.14049,1.27,16,64,40,0.0003321638858473,0.34024692721102523
1,12.45,generous-graph,0.0561,0.52,4,16,160,0.0004024549084198,0.29303270204523124
2,4.7,congruent-pork,0.02169,1.41,8,32,80,0.0002173034767225,0.38213263711693246
1,29.76,damp-acre,0.04152,1.02,4,16,160,0.0001086517383612,0.43371196444938254
1,24.45,dense-grain,0.01366,0.79,4,16,160,0.0001915818407023,0.4067394380334173
2,21.61,fixed-strait,0.01823,0.99,8,32,80,0.0001341516361399,0.4319085039829806
0,30.84,cloying-model,0.08354,0.65,16,64,40,0.000140582045145,0.4649433477522566
2,20.49,buttery-packet,0.04619,0.54,8,32,80,1.286081801011215e-05,0.30117907076122713
2,26.82,kind-birth,0.0245,0.57,8,32,80,0.0001341516361399,0.3138363908782832
2,27.0,asphalt-action,0.16729,0.87,8,32,80,0.0002428033745012,0.23980283751058423
1,7.52,kind-data,0.00081,1.0,4,16,160,1.286081801011215e-05,0.5725292930723569
2,27.58,frozen-setback,0.44136,0.88,8,32,80,1.9291227015168225e-05,0.40709597547498666
2,18.12,plain-appreciation,0.02476,1.14,8,32,80,0.0001150821473663,0.36426966057755883
0,30.3,claret-credenza,0.07737,1.23,16,64,40,0.0002492337835063,0.4632221824642192
2,31.99,sugary-shrink,0.06369,0.91,8,32,80,0.0003066639880687,0.39243228860558954
0,0.0,bitter-bosun,0.02234,0.94,16,64,40,3.193030678372672e-05,0.3758538135444039
0,4.88,pounded-alligator,0.09325,1.0,16,64,40,0.0003130943970737,0.31931621481902567
1,25.32,partial-mint,0.01115,1.15,4,16,160,0.0003960244994148,0.29721977914387177
0,1.03,crunchy-edge,0.13022,0.99,16,64,40,0.0003193030678372,0.2862721833428516
0,23.91,desert-farad,0.05265,0.9,16,64,40,0.0003960244994148,0.27566341066600075
0,4.59,coral-dolcetto,0.091,0.8,16,64,40,0.0002492337835063,0.45066433918932847
2,30.85,vivid-pedestal,0.29638,0.85,8,32,80,0.0001022213293562,0.300858923980068
0,29.87,young-lily,0.01727,0.67,16,64,40,0.0003450247038574,0.3308912794484967
2,28.56,mute-seed,0.05327,1.25,8,32,80,0.0003960244994148,0.22628741240990632
2,3.54,radiant-annuity,0.05138,1.13,8,32,80,0.0001534428631551,0.549933763809731
1,18.37,hasty-boa,0.05366,1.14,4,16,160,0.0002938031700585,0.2652181035106493
0,21.85,exponential-pavilion,0.03157,0.84,16,64,40,0.0002618728632748,0.35658225313388214
0,35.72,poached-latency,0.0728,0.83,16,64,40,0.0002554424542698,0.39570776855575684
1,12.24,olive-beagle,0.15579,0.79,4,16,160,1.286081801011215e-05,0.3040819298971278
1,14.91,courtly-falcon,0.14615,0.55,4,16,160,0.0003002335790636,0.3666973471636113
1,31.96,drab-box,0.10273,1.12,4,16,160,0.0002747336812849,0.35051707884971117
0,25.82,cream-barracks,0.0319,1.24,16,64,40,3.83607157887828e-05,0.4053708351546023
0,28.13,gentle-mart,0.14387,0.87,16,64,40,8.958224958767774e-05,0.32652027100608283
1,22.94,nearest-couch,0.06911,1.02,4,16,160,0.0002299425564911,0.5075645471268545
0,33.76,lime-pit,0.32663,1.33,16,64,40,0.0001853731699388,0.2983129308844437
1,21.87,inclusive-language,0.3657,0.85,4,16,160,1.9291227015168225e-05,0.5305762801277075
2,9.57,right-sack,0.04134,0.96,8,32,80,1.286081801011215e-05,0.495558389160181
1,22.55,reduced-verbiage,0.03063,0.84,4,16,160,0.0002173034767225,0.4034989364056446
2,15.78,lenient-bush,0.01527,0.93,8,32,80,0.0002554424542698,0.34073919217076015
2,16.04,humongous-row,0.01307,0.94,8,32,80,0.0003640941926311,0.43999747404759576
0,33.21,frigid-driver,0.0007,1.25,16,64,40,0.0003831636814047,0.23589486762041478
2,14.86,tempered-staff,0.03372,1.21,8,32,80,0.0003769550106412,0.5175471744494725
0,22.61,uniform-chamfer,0.08027,1.27,16,64,40,1.286081801011215e-05,0.444580098453608
1,41.75,jet-calico,0.43557,0.93,4,16,160,0.0003257334768423,0.5130424267581498
2,40.85,cruel-nectar,0.12637,1.0,8,32,80,1.286081801011215e-05,0.27250663926828567
1,27.59,honest-volume,0.02256,1.19,4,16,160,0.0003895940904097,0.3316263343734512
1,32.2,randomized-fontina,0.01551,0.79,4,16,160,0.0002747336812849,0.25146411911711863
2,14.42,staff-catch,0.02378,1.11,8,32,80,0.0001150821473663,0.3684960580305447
1,13.98,odious-defilade,0.07724,0.99,4,16,160,0.0004024549084198,0.2885484949805212
1,15.17,dense-tournament,0.04447,1.09,4,16,160,0.0003769550106412,0.24363229752379081
1,13.35,metallic-bunker,0.02892,0.87,4,16,160,4.479112479383887e-05,0.4596760020084196
1,12.86,pureed-insulation,0.11817,1.03,4,16,160,3.193030678372672e-05,0.5089133159087819
1,25.78,archaic-skua,0.40456,1.23,4,16,160,6.386061356745344e-05,0.25342830970537833
0,18.88,every-glacier,0.04592,1.31,16,64,40,0.0003831636814047,0.22255438593618518
2,22.89,absolute-array,0.02929,1.16,8,32,80,0.0004024549084198,0.37970549637136847
0,51.45,skinny-adaptation,0.01837,1.07,16,64,40,0.0001534428631551,0.35200766763033137
2,0.0,savory-record,0.32374,1.24,8,32,80,0.0003640941926311,0.4680364681519729
1,25.18,swarm-ray,0.0146,0.94,4,16,160,1.286081801011215e-05,0.30523988358493065
0,22.86,bright-guaranty,0.01288,0.78,16,64,40,1.286081801011215e-05,0.26350666579980897
2,20.63,cold-cocobolo,0.22943,0.84,8,32,80,0.0001660819429236,0.5047312710718228
2,21.55,tall-factorial,0.04635,0.75,8,32,80,0.0003450247038574,0.398872047256827
2,24.04,nervous-hearth,0.06065,1.58,8,32,80,0.000357663783626,0.42923216297181144
0,36.44,small-cinema,0.08083,0.95,16,64,40,0.0001660819429236,0.40947738779837634
2,45.76,acute-bearing,0.19967,1.06,8,32,80,1.286081801011215e-05,0.39052920134808355
2,13.61,mechanical-tabby,0.07832,1.02,8,32,80,0.0003769550106412,0.32522893745392256
1,27.36,quiet-cello,0.08416,1.0,4,16,160,0.0003960244994148,0.30616747967329544
1,17.9,crispy-light,0.11259,1.0,4,16,160,0.0003450247038574,0.335855717155734
2,22.68,humble-outwork,0.0532,0.9,8,32,80,0.0003066639880687,0.4318938174718051
2,15.78,sienna-epoch,0.02228,1.04,8,32,80,0.0001789427609338,0.46375685371982567
2,12.96,strong-bright,0.01862,0.99,8,32,80,3.83607157887828e-05,0.3653757044817203
0,28.2,rich-report,0.14826,1.35,16,64,40,0.0003385942948524,0.4851476092927747
0,16.77,deafening-sauerkraut,0.00467,0.89,16,64,40,1.286081801011215e-05,0.263405080818696
1,9.69,timid-margin,0.00419,0.84,4,16,160,5.765194280395102e-05,0.21920298695271806
1,10.23,isobaric-karate,0.01892,1.26,4,16,160,0.0003512333746209,0.37696230548638815
0,19.86,fixed-filter,0.28686,0.93,16,64,40,7.029102257250952e-05,0.2626409093334966
0,4.77,local-roll,0.00363,1.04,16,64,40,0.00014701245415,0.3300221279171743
0,25.25,topped-option,0.19494,1.29,16,64,40,0.0001534428631551,0.696184647592861
2,35.62,sunny-pitch,0.20056,1.2,8,32,80,0.0003193030678372,0.37849531792887414
0,27.41,adventurous-olympics,0.10503,1.05,16,64,40,0.0003640941926311,0.5542005702489776
2,1.54,isometric-receipt,0.02831,1.1,8,32,80,1.286081801011215e-05,0.4439828721156014
2,14.46,basic-contract,0.08613,1.05,8,32,80,0.00028116409029,0.24677358977511785
0,28.26,jet-assignment,0.26811,1.08,16,64,40,1.9291227015168225e-05,0.21644075520500936
1,24.93,pointed-diatonic,0.03218,1.27,4,16,160,1.286081801011215e-05,0.3186403327253188
0,18.22,acute-tree,0.00353,1.26,16,64,40,0.000140582045145,0.4848847931981822
1,11.97,kind-tap,0.02351,0.94,4,16,160,4.479112479383887e-05,0.34658505233750736
0,15.36,active-block,0.18075,0.89,16,64,40,1.286081801011215e-05,0.341596643281771
0,34.62,unary-rocket,0.22124,1.07,16,64,40,7.67214315775656e-05,0.37734925573304196
2,15.2,investor-asset,0.07302,1.13,8,32,80,0.0004024549084198,0.5236235283487667
2,17.92,miniature-butte,0.02152,1.15,8,32,80,8.315184058262166e-05,0.4458443497739154
1,11.16,immediate-source,0.26081,0.95,4,16,160,0.00028116409029,0.3280005539075903
1,0.0,mild-billboard,0.1143,1.17,4,16,160,0.0003960244994148,0.3160145638637778
1,27.1,nervous-pepper,0.03781,0.76,4,16,160,0.0004024549084198,0.3630415151464652
1,7.56,damaged-raft,0.00463,1.16,4,16,160,6.386061356745344e-05,0.2941181713392638
1,32.42,obnoxious-model,0.03985,0.65,4,16,160,0.0003385942948524,0.27931490690734095
2,16.06,largo-upside,0.01935,0.79,8,32,80,2.57216360202243e-05,0.5261072661085157
0,17.06,milky-paddle,0.12181,1.05,16,64,40,0.0003831636814047,0.46187760831256264
2,13.35,shortest-cocoa,0.03521,1.32,8,32,80,0.0003193030678372,0.5874794587002257
2,26.82,crabby-inference,0.02534,1.03,8,32,80,0.0002554424542698,0.37877629904992866
2,32.76,active-mobile,0.15804,0.77,8,32,80,1.286081801011215e-05,0.43621894434794206
1,24.48,roaring-newton,0.27521,0.89,4,16,160,1.286081801011215e-05,0.2551645322628531
0,26.37,salmon-geyser,0.01533,0.89,16,64,40,0.0003705246016361,0.284993838932478
0,31.36,every-helmet,0.01699,1.33,16,64,40,0.0001215125563714,0.3373340180553757
1,16.33,cold-speaker,0.14513,0.93,4,16,160,0.0003895940904097,0.3652589840143003
1,33.07,linear-image,0.14057,1.06,4,16,160,0.0001215125563714,0.48729361159381174
1,14.35,freezing-template,0.01302,0.97,4,16,160,0.0002618728632748,0.35566222400915914
2,5.37,crazy-tropics,0.07273,1.12,8,32,80,0.0002173034767225,0.31938626378346313
0,34.67,concave-mud,0.07886,0.86,16,64,40,0.0003512333746209,0.28621140346397705
0,6.48,flat-guarantor,0.21108,0.9,16,64,40,0.0001853731699388,0.26798964023467897
2,14.42,juvenile-gofer,0.00972,0.87,8,32,80,0.00014701245415,0.4078617899059516
0,18.83,crabby-tritone,0.14072,0.97,16,64,40,4.479112479383887e-05,0.4344990592946241
2,20.3,oscillating-trombone,0.08325,1.06,8,32,80,7.67214315775656e-05,0.47175401654252097
2,21.19,steel-sail,0.18793,0.78,8,32,80,0.000223512147486,0.3797703847429326
1,24.65,loud-fossa,0.04679,0.87,4,16,160,0.0001215125563714,0.45035735372794744
1,21.63,energetic-sparrow,0.13334,0.95,4,16,160,0.0004024549084198,0.410002557546896
1,5.71,exothermic-narrator,0.06059,1.11,4,16,160,1.286081801011215e-05,0.24823442858793796
2,16.23,universal-tree,0.09798,0.91,8,32,80,0.0001150821473663,0.4071984922236146
1,6.37,drab-control,0.06271,1.17,4,16,160,0.0002044426587124,0.2857052022949256
1,15.58,fresh-prop,0.09324,1.08,4,16,160,0.0002492337835063,0.3838470883574233
1,32.22,cold-hotrod,0.11431,1.05,4,16,160,1.286081801011215e-05,0.3278898093126802
2,10.53,antique-skyscraper,0.11199,0.84,8,32,80,0.0002618728632748,0.30719066586547866
1,13.04,teal-gofer,0.02402,1.14,4,16,160,1.286081801011215e-05,0.4252381584824043
0,36.22,taxonomic-photon,0.00865,1.13,16,64,40,0.000357663783626,0.30928919805560534
0,22.98,simple-canon,0.05632,1.08,16,64,40,0.0003130943970737,0.3984100809777893
1,17.81,perfect-permutation,0.11649,0.91,4,16,160,0.0003960244994148,0.45715938326974653
2,17.32,nippy-soccer,0.09337,0.8,8,32,80,0.0003705246016361,0.43262039884665326
1,0.0,tossed-normal,0.03914,1.09,4,16,160,4.479112479383887e-05,0.48656128923622993
2,39.16,intense-decision,0.27613,1.15,8,32,80,3.193030678372672e-05,0.28755807547507656
0,18.33,irregular-boosting,0.04974,1.2,16,64,40,0.0003895940904097,0.28769043372686554
0,10.14,fixed-vase,0.03063,1.14,16,64,40,1.286081801011215e-05,0.1907306596241282
2,17.07,ascent-plaster,0.36106,0.97,8,32,80,6.386061356745344e-05,0.26982238158340505
1,5.67,toasted-vibrato,0.16066,0.96,4,16,160,0.0003831636814047,0.4540356498813068
0,10.37,boolean-gunwale,0.10706,0.76,16,64,40,0.0002299425564911,0.4664446970539554
0,24.87,excited-brightness,0.08621,1.24,16,64,40,0.0003705246016361,0.22442337969496712
1,14.6,meek-trill,0.13998,1.22,4,16,160,1.286081801011215e-05,0.31566285364307706
0,27.19,corn-latitude,0.04664,0.97,16,64,40,1.286081801011215e-05,0.5952860307822102
2,21.67,immense-timber,0.01409,1.38,8,32,80,0.0001022213293562,0.3465990071629528
1,27.04,rigid-brick,0.01063,0.85,4,16,160,5.122153379889495e-05,0.30411130842009243
0,28.8,intense-tree,0.0991,1.1,16,64,40,0.0002108730677175,0.3576303291335578
0,14.91,shortest-vibrato,0.1381,0.9,16,64,40,0.0003895940904097,0.3790619517346621
1,28.52,fuchsia-administrator,0.05698,1.31,4,16,160,5.122153379889495e-05,0.3423792936257244
0,27.09,khaki-miso,0.08787,1.21,16,64,40,0.0003193030678372,0.22120045240900785
2,5.15,brass-marina,0.17572,1.08,8,32,80,1.286081801011215e-05,0.38827001385176324
0,26.34,crazy-compound,0.0833,1.23,16,64,40,1.286081801011215e-05,0.39492904640474297
1,18.09,zesty-simulcast,0.26739,0.81,4,16,160,1.286081801011215e-05,0.37356345185328005
0,27.53,intense-range,0.06294,0.78,16,64,40,0.0002363729654961,0.45801420139675386
2,3.21,intractable-molecule,0.07117,1.09,8,32,80,0.0003450247038574,0.3726481984411124
1,4.66,overcast-group,0.05613,0.96,4,16,160,0.0002299425564911,0.522634999430634
0,16.88,exhaustive-riesling,0.04306,1.04,16,64,40,8.958224958767774e-05,0.3075692443543802
2,26.93,unproductive-soccer,0.07874,1.05,8,32,80,0.0003640941926311,0.4561888561437478
0,19.91,olive-mayonnaise,0.04936,1.07,16,64,40,0.0004024549084198,0.5594405777279722
0,37.51,red-clerk,0.04077,1.18,16,64,40,0.0003831636814047,0.3779305290245089
0,22.32,maroon-teaser,0.10212,0.92,16,64,40,8.315184058262166e-05,0.37612941262452054
2,24.38,sienna-bow,0.08949,1.26,8,32,80,0.0003512333746209,0.4223785837851184
1,24.71,bold-section,0.04922,0.57,4,16,160,0.0001150821473663,0.5071128551313341
1,15.92,cool-rasp,0.11883,0.57,4,16,160,0.0003960244994148,0.3005573951859258
2,12.21,crispy-measure,0.27453,0.73,8,32,80,0.0001853731699388,0.2915875739182113
2,17.76,gourmet-bush,0.03525,0.76,8,32,80,0.0003385942948524,0.35309531028413654
1,18.84,sluggish-gingham,0.00079,0.99,4,16,160,0.0001086517383612,0.5809559799284891
2,0.0,white-bastion,0.06554,1.08,8,32,80,3.193030678372672e-05,0.3879963472236229
1,17.36,salty-portico,0.0574,1.23,4,16,160,0.0001534428631551,0.3867672746125276
1,18.35,pallid-exit,0.15579,0.75,4,16,160,1.286081801011215e-05,0.3224787545595484
1,7.98,searing-cube,0.22074,0.89,4,16,160,0.0001915818407023,0.4149762926351616
1,16.97,hushed-gravity,0.07146,0.89,4,16,160,0.0001215125563714,0.46657051701953745
0,10.3,tense-block,0.05424,0.9,16,64,40,0.0003193030678372,0.3926287706581645
2,10.56,ash-malbec,0.01167,0.88,8,32,80,0.0001277212271349,0.32584615252276233
2,20.97,relaxed-chianti,0.13504,0.88,8,32,80,0.00014701245415,0.2925754748305407
0,11.65,crimson-collision,0.08996,0.99,16,64,40,1.286081801011215e-05,0.4587471949323273
1,9.55,forgiving-trout,0.03765,1.35,4,16,160,1.286081801011215e-05,0.46614789369824045
2,28.72,calm-program,0.00631,1.27,8,32,80,7.029102257250952e-05,0.5196479559864071
1,19.29,heartless-alfalfa,0.01812,0.94,4,16,160,3.193030678372672e-05,0.4828730948074874
2,28.35,indulgent-depth,0.02275,1.31,8,32,80,1.286081801011215e-05,0.32601005028828356
2,28.15,isometric-betta,0.0136,1.25,8,32,80,1.286081801011215e-05,0.3155888739430371
2,25.45,bare-swell,0.25911,1.14,8,32,80,0.0002044426587124,0.38504151926184893
0,36.49,savage-panel,0.34709,0.91,16,64,40,0.0003002335790636,0.4293959133524533
2,18.65,patient-discriminant,0.03915,1.08,8,32,80,1.286081801011215e-05,0.27956755996809995
2,27.1,product-carrier,0.05294,1.21,8,32,80,0.0004024549084198,0.2795782290699101
0,19.89,briny-service,0.00697,1.13,16,64,40,3.83607157887828e-05,0.4378330657713705
0,24.49,associative-brick,0.00585,1.08,16,64,40,4.479112479383887e-05,0.33735187581990456
0,19.06,faded-payment,0.00088,0.81,16,64,40,1.9291227015168225e-05,0.2956534596647502
0,14.57,largo-crescendo,0.04051,1.03,16,64,40,0.0003321638858473,0.34606091587318044
0,17.71,crispy-contrast,0.3234,0.91,16,64,40,0.0002299425564911,0.3197889549078799
1,24.34,mild-tap,0.01496,0.92,4,16,160,0.0002299425564911,0.3121281329102787
1,38.96,boolean-vinegar,0.38408,0.95,4,16,160,6.386061356745344e-05,0.21636319738869345
0,21.06,camel-pastry,0.03911,1.25,16,64,40,0.0001534428631551,0.31975931347030667
2,16.96,toasted-marimba,0.03888,1.07,8,32,80,0.000223512147486,0.21456109813043192
1,15.5,navy-outrigger,0.15116,1.22,4,16,160,1.286081801011215e-05,0.4524394492549722
1,17.36,regular-lerp,0.4004,1.04,4,16,160,1.9291227015168225e-05,0.38264911063742313
2,8.76,impulsive-pretzel,0.02534,1.31,8,32,80,0.0003321638858473,0.3974538636115868
1,28.44,maximum-cobra,0.00129,1.07,4,16,160,0.0003831636814047,0.30192376299110546
2,20.2,camel-pentagon,0.09582,1.01,8,32,80,0.0001725123519287,0.3151655922560136
0,23.06,meek-producer,0.10463,1.18,16,64,40,1.286081801011215e-05,0.40465234816800505
1,16.13,fermented-filet,0.11764,0.98,4,16,160,0.0003640941926311,0.39689351117464977
2,13.33,proper-bandwidth,0.1727,1.11,8,32,80,0.0001086517383612,0.28735601424168317
1,24.94,perfect-debug,0.10274,1.55,4,16,160,6.386061356745344e-05,0.4582731333446859
2,26.11,plain-putty,0.01814,0.78,8,32,80,0.0003769550106412,0.44152588437044293
1,33.62,cool-script,0.15103,0.89,4,16,160,0.0003960244994148,0.29098639181745395
2,17.83,salty-tower,0.04236,0.74,8,32,80,0.0003193030678372,0.38885180328612495
2,21.12,descriptive-race,0.01888,1.25,8,32,80,6.386061356745344e-05,0.4858346637093817
0,17.85,buttery-operator,0.09188,1.24,16,64,40,0.0003257334768423,0.38557018311724195
2,19.89,approximate-crest,0.165,0.74,8,32,80,0.000140582045145,0.4374314901807652
0,25.83,rude-digital,0.02653,1.19,16,64,40,0.0001215125563714,0.35894779116063935
1,15.74,piquant-falcon,0.31949,0.89,4,16,160,0.0002108730677175,0.38586665971722633
2,34.45,steel-caption,0.04821,1.15,8,32,80,0.0003066639880687,0.18215070156611476
1,6.89,honest-grill,0.09781,0.66,4,16,160,1.286081801011215e-05,0.34871369638040495
1,9.86,connected-madeira,0.02955,0.98,4,16,160,0.0003831636814047,0.3686213182854296
2,28.03,exhaustive-user,0.1458,1.08,8,32,80,6.386061356745344e-05,0.2624548002082908
0,20.07,fancy-sea,0.05157,0.99,16,64,40,0.0001215125563714,0.44494570847289766
1,41.44,joint-scrub,0.2773,0.78,4,16,160,0.0003512333746209,0.3285136908638066
0,15.99,hot-sled,0.02876,1.23,16,64,40,2.57216360202243e-05,0.3921028267038442
